36 7536 32 18051 34 4584 23 10587 24 6327 19 15980 36 63 72 78 10781 15317 16829 17736 34 55 62 67 11485 34568 42262 46879
29 3512 30 19235 31 3133 23 11485 14 1764 18 15723 34 44 47 49 4584 5500 5806 5989 24 49 58 63 14899 36217 43323 47587
42 9643 58 48939 40 6112 25 14899 24 10039 53 58443 51 70 77 81 9533 21116 24976 27293 67 121 139 150 50430 117151 139392 152736
68 11515 78 68787 76 7380 67 50430 19 8762 45 52363 84 88 90 91 9533 21116 24976 27293 92 131 144 152 83224 130269 145951 155360
58 9831 63 57865 76 6793 48 41506 32 9816 56 60061 84 88 90 91 7380 20254 24546 27121 92 131 144 152 83224 130269 145951 155360
28 3004 24 17337 9 432 9 957 33 3341 34 32949 32 68 79 87 6793 7145 7262 7333 10 59 75 85 2009 50738 66980 76726
9 770 9 2175 8 416 9 499 9 1015 8 3581 9 20 24 26 432 1839 2307 2589 10 19 21 23 957 5967 7637 8639
12 1029 16 11631 5 260 8 416 11 1102 16 18681 26 27 27 27 1885 2420 2598 2705 25 37 41 43 9308 32713 40515 45196
8 580 12 9852 5 260 6 312 8 660 16 19232 7 18 22 24 427 1301 1593 1768 8 30 37 42 416 29156 38736 44484
13 1314 15 10634 14 922 10 737 8 1133 15 18886 16 22 24 25 1885 2695 2965 3127 16 33 39 42 3701 30470 39393 44747
30 9986 38 31340 16 3236 15 3701 33 12947 53 58125 17 65 81 91 10485 25111 29987 32912 16 92 118 133 4407 90291 118918 136095
79 23131 100 96319 98 22075 98 102586 55 15313 81 84649 112 138 147 152 34863 40942 42969 44185 144 195 212 223 147547 193031 208192 217289
136 34482 165 160835 127 34863 177 156699 31 8250 43 39162 156 174 180 184 41345 43535 44265 44703 180 210 220 226 173992 203609 213481 219405
149 33655 144 128933 127 31912 135 124604 35 7999 30 32529 187 193 195 196 41345 42827 43321 43617 177 178 179 179 156699 167074 170533 172608
151 47016 128 94690 152 43815 130 86784 26 17211 30 50104 159 181 189 193 53540 67427 72056 74834 135 162 171 176 124604 154236 164114 170040
127 60984 101 54160 124 71129 98 53378 24 16516 19 19341 152 156 157 158 71656 74674 75680 76283 101 121 128 132 61205 76552 81668 84737
125 64813 113 79866 122 71656 101 61205 22 16119 29 47050 150 151 151 151 71770 74719 75702 76292 134 149 154 157 115534 138108 145633 150148
103 37875 129 125851 105 32827 134 115534 36 29248 32 48686 122 138 144 147 71656 71724 71747 71760 159 164 166 167 153158 183059 193026 199007
84 13420 113 126244 98 7265 138 153158 45 11463 55 64693 122 132 135 137 19774 27605 30216 31782 159 164 166 167 162484 186790 194892 199753
61 7841 75 76861 45 7167 80 78497 40 6368 38 51997 60 107 123 132 7265 14770 17272 18773 85 116 127 133 96365 136036 149260 157194
47 6097 53 41847 55 5248 56 31528 12 3972 20 21624 55 58 59 59 7167 10709 11890 12598 65 74 77 78 52250 67998 73247 76397
52 8257 54 40159 55 7227 56 31528 12 2629 21 23094 60 61 62 62 8576 11273 12172 12711 65 77 81 83 52250 67305 72323 75334
31 6008 32 23745 27 7227 20 8937 23 4834 30 29109 55 59 61 62 8576 11273 12172 12711 48 70 77 82 31528 59016 68179 73676
12 1944 10 2204 9 745 7 702 8 2652 5 3372 17 23 25 26 1019 4743 5985 6730 13 17 18 19 801 5682 7309 8286
15 1833 11 2100 17 1019 11 801 9 2232 6 3034 18 25 27 29 1164 4215 5231 5842 13 18 20 21 973 5275 6709 7570
30 5886 31 16550 30 6249 22 8144 11 4212 22 22338 40 44 45 46 10328 10533 10601 10642 42 59 65 68 12496 41200 50767 56508
30 5802 36 25063 30 6249 42 12496 14 4326 22 23076 40 44 45 46 10328 10533 10601 10642 44 60 65 68 44052 53822 57079 59033
17 2480 24 20988 4 247 5 290 18 3958 28 25994 29 39 43 45 1523 6806 8566 9623 44 60 65 68 44052 53822 57079 59033
4 351 4 1142 4 247 4 265 2 263 2 1932 6 6 6 6 364 650 745 802 5 7 8 8 290 3117 4060 4625
4 352 4 1147 4 247 5 265 1 257 3 1930 6 6 6 6 364 650 745 802 6 7 8 8 312 3126 4064 4627
6 496 5 1226 4 208 3 156 5 559 5 2148 7 13 14 16 364 1107 1355 1503 6 11 13 14 312 3435 4476 5101
9 983 9 2093 9 468 7 364 5 891 4 2273 14 15 16 16 1603 2102 2269 2369 14 14 14 14 4130 4962 5240 5406
14 1826 14 4666 14 1603 14 4130 4 1249 7 4526 17 20 21 22 2436 3316 3610 3786 15 22 25 26 5518 9877 11329 12201
23 4970 21 7234 23 2436 17 4130 10 5351 10 6469 32 35 36 37 3904 10850 13166 14555 28 34 36 37 12783 15278 16110 16609
53 7297 86 95352 38 4600 38 16942 27 4879 72 104151 85 86 86 86 10195 13367 14424 15059 164 176 180 183 214985 224157 227215 229049
53 7266 86 95098 45 5433 38 16942 29 5112 72 104379 85 86 86 86 10195 13367 14424 15059 164 176 180 183 214985 224157 227215 229049
30 3493 49 48875 10 982 9 546 30 3842 69 90823 45 69 77 81 5433 8290 9242 9814 38 126 155 173 12748 143263 186767 212871
6 1639 5 356 5 982 6 374 2 1747 2 164 9 9 9 9 1295 3554 4307 4759 7 8 8 8 437 502 524 537
11 1811 15 13121 5 1295 7 437 13 1760 19 25578 7 25 31 35 2102 3877 4469 4824 9 36 44 50 468 38753 51515 59172
11 1565 14 13050 5 364 5 299 13 1897 19 25613 7 25 31 35 2102 3877 4469 4824 9 36 44 50 468 38753 51515 59172
4 1204 4 245 5 299 3 202 2 1979 2 128 7 7 7 7 364 3238 4196 4771 5 7 8 8 299 400 434 454
11 1576 18 18844 5 306 5 299 12 1900 28 37211 7 23 29 32 1922 3861 4508 4896 6 48 61 70 351 56100 74683 85833
10 1544 18 18851 5 306 4 293 12 1924 28 37207 7 23 29 32 1922 3861 4508 4896 6 48 61 70 351 56100 74683 85833
5 337 5 318 5 306 4 293 2 175 2 157 7 8 8 8 495 525 535 541 6 7 8 8 351 499 549 579
12 1645 19 18495 7 495 4 208 14 2622 29 36415 9 27 33 37 546 4345 5611 6371 9 51 64 73 599 55035 73180 84067
12 1643 19 18506 5 333 4 208 13 2619 29 36410 9 27 33 37 546 4345 5611 6371 9 51 64 73 599 55035 73180 84067
4 260 3 212 4 254 3 202 1 54 0 24 5 5 5 5 312 324 328 331 4 4 4 4 208 239 249 255
13 1706 13 13101 5 312 3 195 19 2941 20 25851 6 34 43 49 333 4686 6136 7007 5 33 43 49 260 38985 51894 59639
13 1673 13 13095 4 208 4 208 19 2957 19 25853 6 34 43 49 312 4677 6132 7005 5 33 43 49 260 38985 51894 59639
3 184 3 174 3 156 3 156 2 152 2 158 4 5 6 6 208 356 406 436 4 5 6 6 208 356 406 436
10 1497 13 13204 4 208 4 208 14 2668 21 26076 7 26 32 36 456 4276 5549 6313 7 37 46 53 456 39396 52376 60164
10 1520 13 13185 3 156 3 156 14 2661 22 26086 10 27 33 36 621 4342 5582 6326 6 36 46 52 413 39379 52368 60161
3 220 2 155 3 156 3 156 3 233 2 153 5 8 9 9 323 501 561 597 4 5 5 5 208 331 371 396
11 2548 17 18011 5 323 4 208 13 2945 25 31603 15 27 31 34 5606 6236 6446 6572 12 45 55 62 8836 52048 66451 75094
12 2561 17 18047 7 442 7 442 13 2936 25 31582 15 27 31 34 5606 6236 6446 6572 12 45 55 62 8836 52048 66451 75094
6 1312 5 1948 7 410 6 358 5 2153 4 3447 7 11 13 14 442 3540 4573 5192 7 10 11 11 442 5478 7157 8164
4 268 3 191 5 260 3 156 2 157 2 181 7 7 7 7 410 429 435 439 6 6 6 6 358 408 425 435
2 155 2 127 3 183 1 52 1 94 2 160 4 4 4 4 232 248 254 257 3 5 6 6 156 318 372 405
3 173 2 164 3 183 1 52 2 117 3 183 4 5 5 5 232 301 324 337 6 6 6 6 343 393 410 420
4 225 3 183 4 208 4 208 3 167 2 136 6 7 8 8 347 419 443 458 6 6 6 6 312 330 336 340
5 308 4 222 6 347 4 247 3 187 2 120 8 8 8 8 468 498 508 514 6 6 6 6 312 330 336 340
5 332 3 192 6 375 4 247 3 182 1 108 8 8 8 8 468 498 508 514 4 5 5 5 247 286 299 306
5 346 3 227 6 375 4 247 1 120 1 99 6 7 7 7 390 466 492 507 4 5 5 5 247 332 361 378
3 244 2 179 3 156 3 156 1 113 1 108 6 6 6 6 375 384 387 388 3 4 5 5 156 296 343 371
3 240 3 199 3 156 3 156 2 132 2 127 4 6 7 7 254 398 445 474 3 5 6 6 202 346 393 422
3 191 2 170 3 156 3 156 2 174 2 153 4 6 7 7 254 398 445 474 3 5 6 6 202 346 393 422
1 109 1 98 0 0 0 0 3 193 2 172 1 5 6 7 52 317 405 458 1 4 5 6 52 286 363 410
0 31 0 31 0 0 0 0 0 41 0 41 1 1 1 1 52 83 93 99 1 1 1 1 52 83 93 99
0 41 0 41 0 0 0 0 0 50 0 50 2 2 2 2 104 104 104 104 2 2 2 2 104 104 104 104
3 173 1 100 2 104 1 98 2 174 1 109 6 6 6 6 358 385 394 399 2 3 4 4 104 221 259 283
4 239 3 180 4 281 3 195 2 138 1 74 6 6 6 6 358 385 394 399 4 4 4 4 208 262 280 291
3 225 2 177 4 281 3 195 1 111 1 75 4 5 5 5 293 332 345 352 4 4 4 4 208 259 276 286
5 343 4 275 4 281 4 284 2 199 2 139 5 8 9 9 293 554 640 693 5 6 6 6 293 425 469 496
4 315 3 254 4 272 4 284 2 214 2 155 5 8 9 9 286 551 639 692 5 6 6 6 286 422 468 495
5 346 4 270 4 286 4 286 3 246 2 161 8 9 9 9 518 644 686 711 6 6 6 6 363 453 483 501
6 426 5 331 5 299 4 247 6 377 5 281 8 14 15 17 518 875 993 1065 6 11 13 14 363 659 758 817
7 477 6 358 7 458 6 324 5 364 4 279 8 14 15 17 518 875 993 1065 6 11 13 14 363 659 758 817
7 469 5 337 7 458 6 324 6 402 5 324 10 14 16 17 674 937 1025 1077 8 12 13 14 508 717 787 829
4 263 2 172 2 104 0 0 3 267 3 216 7 8 9 9 487 599 636 659 5 6 7 7 352 445 476 495
4 263 3 192 2 104 2 104 3 267 3 203 7 8 9 9 487 599 636 659 5 6 7 7 352 445 476 495
1 59 0 39 1 52 0 0 0 56 0 47 2 2 2 2 104 127 135 139 1 1 1 1 91 98 101 102
0 28 0 18 0 0 0 0 0 57 0 36 0 1 1 1 0 85 114 131 0 0 0 0 0 54 72 83
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 101 0 36 0 0 0 0 2 202 0 72 0 4 5 6 0 303 403 464 0 1 1 1 0 109 145 167
1 121 1 67 0 0 0 0 2 195 1 83 2 5 5 6 104 344 424 472 2 2 2 2 156 171 176 179
1 121 1 67 0 0 0 0 2 195 1 83 2 5 5 6 104 344 424 472 2 2 2 2 156 171 176 179
0 28 0 18 0 0 0 0 0 57 0 36 0 1 1 1 0 85 114 131 0 0 0 0 0 54 72 83
1 82 0 39 0 0 0 0 1 109 0 47 2 3 3 3 143 219 245 260 1 1 1 1 91 98 101 102
0 54 0 20 0 0 0 0 1 108 0 41 0 2 3 3 0 162 216 249 0 1 1 1 0 62 83 95
2 175 1 83 0 0 1 52 3 240 1 96 4 7 7 8 271 473 540 581 2 3 4 4 104 197 228 247
2 178 1 83 0 0 1 52 3 241 1 96 4 7 7 8 285 478 543 582 2 3 4 4 104 197 228 247
1 85 0 49 0 0 1 52 1 114 0 43 2 3 3 3 143 228 256 273 1 1 1 1 91 98 101 102
0 28 0 18 0 0 0 0 0 57 0 36 0 1 1 1 0 85 114 131 0 0 0 0 0 54 72 83
1 87 0 56 0 0 0 0 1 115 0 73 2 3 3 3 150 231 258 275 1 1 1 1 98 148 165 175
1 97 0 66 1 52 1 52 1 108 0 68 2 3 3 3 150 231 258 275 1 1 1 1 98 148 165 175
1 67 0 46 0 0 0 0 1 111 0 70 1 2 3 3 52 192 239 267 1 1 1 1 52 130 155 171
1 64 0 31 0 0 0 0 1 105 0 41 1 2 3 3 52 183 227 253 1 1 1 1 52 83 93 99
1 108 1 52 0 0 0 0 1 132 1 65 4 4 4 4 271 271 271 271 2 2 2 2 104 135 145 151
4 1233 3 1819 4 271 3 156 5 2198 4 3482 4 10 12 14 271 3482 4552 5194 3 8 10 11 156 5332 7057 8092
8 1461 6 1964 4 271 3 156 6 2116 4 3416 15 16 16 16 1140 3829 4726 5264 12 12 12 12 687 5544 7163 8135
6 1352 5 1902 0 0 1 40 7 2180 5 3450 15 16 16 16 1140 3829 4726 5264 12 12 12 12 687 5544 7163 8135
4 287 3 182 0 0 0 0 6 441 4 266 5 12 14 16 299 803 971 1072 4 8 10 11 223 501 594 649
1 59 0 44 0 0 0 0 2 119 1 89 0 3 3 4 0 179 239 275 0 2 3 3 0 133 178 205
1 70 1 55 0 0 0 0 1 116 1 86 1 3 4 4 52 200 249 279 1 2 3 3 52 154 188 209
1 67 0 41 0 0 0 0 1 110 1 60 1 2 3 3 52 191 238 266 1 2 2 2 52 114 135 147
2 130 1 89 1 52 1 52 2 139 1 94 4 4 4 4 285 301 307 310 3 3 3 3 156 205 222 232
2 173 1 99 4 271 2 104 2 142 1 92 4 4 4 4 285 301 307 310 3 3 3 3 156 205 222 232
0 54 0 20 0 0 0 0 1 108 0 41 0 2 3 3 0 162 216 249 0 1 1 1 0 62 83 95
0 54 0 20 0 0 0 0 1 108 0 41 0 2 3 3 0 162 216 249 0 1 1 1 0 62 83 95
0 10 0 10 0 0 0 0 0 20 0 20 0 0 0 0 0 31 41 47 0 0 0 0 0 31 41 47
1 118 1 72 0 0 0 0 3 212 2 121 1 5 6 7 52 346 443 502 1 4 4 5 52 208 259 291
3 364 2 883 0 0 0 0 4 503 3 1614 8 9 10 10 542 985 1133 1221 6 7 7 7 312 2586 3344 3799
5 672 4 1198 8 542 6 312 4 614 2 1544 8 9 10 10 1281 1404 1445 1470 6 7 7 7 1472 3050 3576 3892
4 618 3 1156 4 271 2 104 4 635 2 1570 8 9 10 10 1281 1404 1445 1470 6 7 7 7 1472 3050 3576 3892
1 87 1 64 1 52 1 60 1 94 0 38 1 2 3 3 60 186 228 254 2 2 2 2 104 104 104 104
31 6795 34 28828 1 60 1 60 41 9597 41 35348 49 83 94 101 9251 18468 21541 23384 74 87 91 94 68085 72800 74372 75315
54 11724 52 40498 57 9251 46 35281 33 8527 32 28219 60 87 96 102 17567 21795 23204 24050 74 87 91 94 68085 72800 74372 75315
108 24908 132 140706 102 24614 96 68085 58 12532 97 139279 106 172 194 208 30826 38974 41690 43320 172 251 277 293 181095 310006 352976 378758
171 28340 210 255394 170 28768 172 181095 87 9464 163 220658 217 271 289 300 30826 38974 41690 43320 304 408 443 464 395947 526356 569826 595908
187 19712 242 309673 170 20135 269 348714 76 9147 150 198490 217 271 289 300 28768 30002 30414 30661 304 408 443 464 395947 526356 569826 595908
110 16031 121 143187 99 10025 108 122623 50 9730 78 108660 167 168 169 169 20135 28079 30727 32316 119 209 238 257 139057 264851 306782 331941
71 17949 103 119302 73 14507 108 122623 20 9510 31 41789 88 94 96 98 24026 29636 31506 32628 119 137 143 146 139057 163841 172103 177060
62 17616 103 121168 50 14507 102 122623 26 9807 29 34972 88 94 96 98 24026 29636 31506 32628 119 137 143 146 127576 159249 169807 176141
58 7896 89 111545 43 7735 85 100280 42 4142 54 73143 50 104 122 133 8439 12079 13293 14021 102 150 166 175 127576 193934 216054 229326
40 3330 52 65997 28 1456 15 16699 51 3476 68 90391 30 96 118 132 7344 7578 7656 7703 62 134 157 172 75000 172904 205539 225120
6 314 3 3362 0 0 0 0 11 572 5 6668 2 17 22 25 116 920 1187 1348 2 9 12 13 112 10064 13381 15372
1 76 1 65 1 52 1 52 1 81 1 64 2 3 3 3 116 176 195 208 2 2 2 2 112 143 153 159
3 292 3 1342 4 208 3 164 3 356 3 2473 4 7 7 8 216 677 831 923 4 7 7 8 208 3855 5071 5800
5 657 5 2885 4 216 4 208 3 696 4 3415 9 9 9 9 985 1520 1698 1805 9 11 12 12 6287 7176 7473 7651
8 1237 8 6111 9 985 9 6287 5 865 5 3529 10 13 14 15 1877 2246 2369 2443 13 14 15 15 7770 9589 10195 10559
18 3771 14 8031 11 1877 13 7770 14 4539 10 4766 16 34 40 44 2493 8656 10710 11943 16 26 29 31 10802 13337 14182 14689
33 4354 32 32390 16 892 6 5700 30 4819 41 53879 47 71 79 84 6801 10379 11572 12287 33 81 97 107 15027 89799 114722 129677
40 5072 40 36380 32 2765 31 15027 27 4357 37 52079 47 71 79 84 6801 10379 11572 12287 33 81 97 107 20325 91918 115782 130101
49 4999 49 41841 34 4045 35 20325 23 2444 33 49396 64 78 83 86 6801 8022 8429 8674 48 87 100 108 27617 94835 117240 130684
35 4577 30 13825 34 4045 35 15435 18 2986 13 8454 44 56 60 62 6866 8048 8442 8679 37 43 45 47 16112 23015 25316 26696
56 7084 66 52237 44 6866 37 16112 41 5187 50 53346 68 105 118 125 8153 12849 14414 15353 96 129 140 146 82475 119020 131202 138511
61 7808 72 58528 68 8153 92 60042 47 6233 54 52652 89 114 122 127 13248 14887 15433 15761 96 129 140 146 82475 119020 131202 138511
64 11247 69 52913 60 13248 76 54970 42 7346 51 51392 89 114 122 127 15980 19111 20155 20781 92 127 139 146 60042 110047 126715 136716
21 5689 22 12600 12 1285 10 2961 21 7890 27 21214 29 47 53 57 4527 14530 17864 19865 20 53 64 71 3209 34265 44617 50829
15 4644 18 11485 6 312 6 374 22 8286 28 21751 6 38 49 55 1266 13225 17212 19604 6 48 61 70 1810 33706 44337 50717
7 954 7 3620 6 312 6 374 7 982 7 6073 6 15 18 20 1266 2158 2455 2634 6 15 17 19 1810 10144 12921 14588
11 3193 8 3769 8 2228 3 219 8 3818 8 6050 21 21 21 21 2753 7430 8988 9924 15 18 19 20 2737 10514 13107 14662
17 4378 14 5997 20 2862 15 3224 5 3111 6 5490 21 21 21 21 3503 7730 9138 9984 19 20 20 20 8135 12674 14186 15094
19 5249 13 3488 20 3503 15 2737 4 3294 4 2401 21 23 24 24 7562 9353 9950 10309 15 17 18 18 3224 6170 7152 7742
33 5288 26 11670 25 4758 19 7978 21 2594 21 13908 35 57 65 69 7562 8332 8589 8743 24 50 59 64 8135 26590 32742 36433
39 6988 31 15884 35 7562 24 7978 18 3504 23 15862 42 60 66 70 8846 10748 11382 11763 49 60 64 66 30662 35601 37247 38235
21 3892 16 8618 21 1758 5 4295 15 4354 18 11409 35 39 40 41 4758 9113 10565 11436 24 39 43 47 7978 21588 26125 28847
10 878 4 1348 6 529 3 156 7 604 4 1671 17 19 20 20 1444 1632 1695 1732 5 9 11 12 2134 3430 3862 4122
8 739 7 2669 6 402 5 2134 4 549 4 2492 9 13 15 16 1372 1415 1429 1438 11 12 12 12 4295 5681 6143 6420
5 469 4 1453 5 260 3 156 2 456 3 2576 5 7 8 8 350 963 1167 1290 6 9 10 10 300 4083 5343 6100
4 271 3 214 5 260 4 281 0 87 1 96 5 5 5 5 350 370 377 381 5 5 5 5 284 293 296 298
3 196 3 183 3 144 4 281 1 114 2 129 5 5 5 5 260 334 359 374 5 5 5 5 284 293 296 298
2 188 2 139 3 156 3 156 1 109 1 102 4 4 4 4 208 313 348 369 4 4 4 4 208 251 266 275
2 137 2 122 3 156 3 144 1 73 1 61 3 3 3 3 208 215 217 219 3 3 3 3 156 187 197 203
9 2017 5 776 3 220 4 208 8 2608 4 829 19 20 20 20 2873 5220 6003 6472 7 10 11 12 1328 1822 1987 2086
11 3043 4 735 6 2702 3 144 7 2111 4 862 19 20 20 20 2873 5220 6003 6472 7 10 11 12 1328 1822 1987 2086
27 5030 30 28415 21 6423 7 1328 25 1932 48 51791 32 57 65 70 6606 6714 6750 6771 17 83 104 118 8909 82635 107211 121956
36 5294 39 34020 32 6423 24 11383 22 1718 44 49223 43 61 67 71 6606 6817 6888 6930 30 88 107 119 18025 86282 109034 122686
42 5482 50 38684 37 6606 30 16351 16 2048 38 46602 43 61 67 71 6959 7404 7553 7642 39 91 109 119 18025 86282 109034 122686
26 3988 24 9419 34 2362 30 11383 14 2764 11 6511 37 40 41 42 6959 7404 7553 7642 30 35 37 38 15878 16161 16256 16313
11 1712 10 3872 6 1743 6 1243 11 505 11 6061 12 25 29 32 2169 2284 2323 2346 15 24 26 28 2240 10422 13150 14786
4 1134 3 248 3 1175 0 0 4 687 6 497 4 8 10 11 1217 1788 1978 2092 0 9 11 13 0 745 994 1143
2 564 1 101 3 299 0 0 1 500 2 156 4 4 4 4 1113 1175 1196 1208 2 5 5 6 104 283 343 379
4 627 3 193 4 299 2 108 0 461 2 155 5 5 5 5 1165 1196 1206 1212 6 6 6 6 351 382 392 398
3 403 3 201 3 260 3 195 1 392 1 92 5 5 5 5 345 837 1000 1099 3 4 5 5 247 309 330 342
3 426 2 172 3 345 3 195 2 387 1 108 5 6 6 6 382 851 1008 1102 3 4 5 5 247 284 297 304
2 193 2 170 2 189 3 247 2 114 2 140 2 5 5 6 240 325 353 370 4 5 5 5 293 303 306 308
4 310 3 204 2 189 1 98 4 280 4 238 3 9 10 12 240 614 739 814 4 8 9 10 293 495 562 603
4 304 3 187 3 208 1 98 4 287 4 227 4 9 11 12 240 614 739 814 3 7 9 10 156 440 535 592
4 245 3 198 1 52 2 104 4 315 3 219 4 9 11 12 208 601 732 811 3 7 9 10 156 440 535 592
4 245 3 247 1 52 2 104 4 249 3 274 7 9 10 10 411 559 609 639 4 8 9 10 255 567 671 734
4 285 4 267 4 254 3 202 3 230 3 266 7 9 10 10 411 559 609 639 4 8 9 10 255 567 671 734
4 232 3 191 4 254 3 202 3 181 2 158 7 7 7 7 411 432 439 444 4 6 7 7 255 370 408 431
13 1044 17 14296 8 447 8 447 12 1018 23 27532 19 28 31 33 1988 2316 2425 2491 12 43 53 59 1480 42202 55776 63921
15 1175 18 14382 8 462 8 447 10 903 22 27487 19 28 31 33 1988 2316 2425 2491 12 43 53 59 1480 42202 55776 63921
15 1043 20 20313 8 538 10 7233 10 801 22 26045 21 29 32 33 1236 2015 2275 2431 19 46 54 60 24349 51350 60350 65750
9 568 8 6458 8 538 6 397 6 396 6 9347 12 17 19 20 624 991 1113 1187 10 15 17 18 7233 17502 20925 22979
17 944 19 23993 12 624 6 312 19 978 26 36846 21 39 45 49 1236 2116 2410 2586 19 50 60 66 24349 66893 81074 89583
15 801 15 19092 1 160 1 52 20 1031 28 38081 21 39 45 49 1092 2059 2381 2575 2 43 57 65 104 57195 76225 87643
15 780 15 19092 1 52 1 52 20 1045 28 38081 21 39 45 49 1092 2059 2381 2575 2 43 57 65 104 57195 76225 87643
4 232 3 192 1 52 1 52 4 242 3 195 8 9 9 9 517 530 534 537 7 8 8 8 403 434 445 451
4 289 4 243 3 202 3 156 3 207 3 157 8 9 9 9 517 530 534 537 7 8 8 8 403 434 445 451
66 5643 85 94716 8 517 7 403 90 8381 109 122594 80 174 206 225 5374 15312 18625 20612 135 221 250 267 172411 249242 274852 290218
108 9933 145 170942 83 8112 135 181662 77 7486 89 96856 137 197 217 229 14058 18786 20362 21307 181 239 259 271 200018 260285 280374 292427
116 11358 155 180655 83 8112 131 181662 66 6031 70 72842 137 197 217 229 14058 18786 20362 21307 181 239 259 271 200018 260285 280374 292427
71 6109 104 102881 65 5693 83 79140 13 1436 41 62665 83 87 88 89 7295 7785 7948 8046 112 153 167 175 141994 176808 188413 195376
56 4344 67 60793 65 4260 69 76432 26 2282 15 24563 65 80 85 88 5693 6654 6974 7166 76 80 81 82 79140 80151 80488 80690
61 6022 86 82018 65 4260 68 50745 30 4051 55 80424 80 92 96 98 10461 10735 10826 10881 69 145 170 185 80825 174255 205398 224084
69 6216 95 107574 80 7297 66 73730 45 4307 56 77132 100 119 125 129 10461 10735 10826 10881 116 164 180 189 151698 202604 219573 229754
59 4532 76 92532 31 1992 66 73730 48 3932 73 91202 100 119 125 129 7297 9469 10193 10628 116 164 180 189 151698 202604 219573 229754
35 2044 26 30579 6 667 4 312 49 2687 45 60559 31 91 111 123 1790 5094 6195 6856 6 72 93 107 692 91295 121496 139617
7 559 17 18410 4 460 4 196 5 364 28 36488 6 13 15 17 667 988 1095 1160 6 47 61 69 312 54957 73171 84101
42 4940 47 37596 18 1203 57 20977 43 5459 38 38441 83 96 101 104 9540 11830 12593 13051 75 88 93 96 75261 84936 88161 90096
47 5667 51 39290 22 3456 57 20977 39 4955 34 36845 83 96 101 104 9540 11830 12593 13051 75 88 93 96 75261 84936 88161 90096
56 7366 41 18424 48 5387 36 6823 40 5300 28 19725 83 105 113 117 13357 13652 13751 13810 57 75 81 85 20977 41846 48802 52976
53 6242 40 18737 48 5387 36 6823 38 4507 27 19892 65 98 109 116 7959 11493 12671 13378 48 72 80 84 23092 42692 49225 53145
26 2899 20 6315 11 560 10 1452 25 3188 18 8706 48 58 61 63 5387 6930 7444 7753 36 43 45 47 6560 16479 19785 21769
7 450 5 1059 7 427 4 273 2 150 2 1148 8 9 10 10 560 627 649 663 6 8 9 9 1452 2472 2811 3016
5 360 4 809 5 337 4 248 2 188 1 1171 7 7 7 7 427 574 623 652 5 5 5 5 273 2000 2576 2921
3 199 3 187 3 156 4 220 2 132 1 76 5 6 6 6 260 360 393 413 5 5 5 5 248 255 257 259
12 1454 11 2538 5 260 5 260 12 1892 10 3080 20 27 30 31 1783 3726 4374 4762 17 24 26 28 4557 6424 7046 7420
12 1459 10 2541 5 337 6 377 12 1890 10 3080 20 27 30 31 1783 3726 4374 4762 17 24 26 28 4557 6424 7046 7420
11 1341 9 2308 8 557 5 377 11 1850 10 2900 9 23 28 31 688 3288 4155 4675 6 19 24 27 3105 5843 6756 7303
5 368 4 816 5 337 5 338 2 230 1 1150 8 8 8 8 557 635 661 677 5 5 5 5 377 2013 2559 2886
3 215 3 171 4 208 4 208 2 195 2 126 5 6 7 7 260 438 497 533 5 5 5 5 260 306 322 331
2 135 2 135 3 156 3 156 1 96 1 96 4 4 4 4 208 239 249 255 4 4 4 4 208 239 249 255
1 93 1 93 1 52 2 104 1 76 1 83 3 3 3 3 156 187 197 203 3 3 3 3 156 187 197 203
2 160 2 677 2 104 2 104 1 126 1 1149 4 4 4 4 208 315 351 372 3 3 3 3 208 1866 2419 2750
3 198 3 725 4 208 3 208 1 116 0 1124 4 4 4 4 243 329 358 375 4 4 4 4 239 1878 2425 2753
3 163 3 162 4 208 4 208 1 72 1 71 4 4 4 4 208 229 236 240 4 4 4 4 208 226 232 236
3 163 2 151 4 208 4 208 1 92 1 82 4 4 4 4 243 253 256 258 4 4 4 4 208 226 232 236
2 104 2 104 1 52 2 104 1 80 1 56 2 3 4 4 104 197 228 247 2 3 3 3 104 166 187 199
2 160 2 692 2 104 2 104 1 142 1 1178 4 4 4 4 260 336 361 376 4 4 4 4 208 1910 2478 2818
2 139 2 671 2 104 2 104 1 129 1 1187 2 3 3 3 104 273 330 364 2 3 3 3 104 1869 2457 2810
3 175 2 144 2 104 2 104 2 157 1 104 4 6 7 7 208 360 411 441 4 4 4 4 208 266 286 298
4 235 3 204 4 208 4 208 2 125 1 73 5 6 7 7 260 381 421 445 5 5 5 5 260 287 296 302
6 458 5 327 5 260 5 260 5 449 3 259 8 13 15 16 462 977 1149 1252 5 8 9 10 306 617 721 783
5 424 4 871 5 260 5 260 5 471 3 1183 5 12 14 16 439 968 1144 1250 5 8 9 10 825 2231 2700 2981
7 561 5 949 6 439 5 543 5 436 3 1145 11 14 15 16 674 1062 1191 1269 9 10 10 10 825 2231 2700 2981
4 272 3 212 5 260 4 208 3 242 3 191 6 9 10 10 375 554 614 650 5 7 8 8 260 429 486 520
5 307 4 246 5 260 4 208 5 304 4 251 6 11 13 14 375 661 756 813 5 9 11 12 260 531 621 675
7 408 6 347 7 464 5 299 4 280 4 235 8 12 13 14 466 697 774 821 9 11 12 12 468 614 663 692
