6 3043 7 3557 6 4227 8 3400 4 2176 4 2738 8 10 11 11 4855 5106 5190 5240 10 12 13 13 5006 6721 7293 7636 1 1 0 1 1 0 1 1 0 1 1 0 2 2 0 2 2 0 2 2 0 2 2 0
5 2882 6 2719 7 4227 6 2330 4 2378 5 2894 8 10 11 11 4855 5138 5233 5290 10 12 13 13 3400 6079 6971 7507 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0
5 3472 6 2268 7 3935 6 2330 2 1813 3 1274 7 7 7 7 4227 4887 5107 5239 9 9 9 9 3400 3492 3523 3541 1 1 0 1 1 0 1 1 0 1 1 0 2 2 1 2 2 1 2 2 1 2 2 1
8 5315 9 3157 7 5328 9 3234 2 1304 3 912 12 12 12 12 6188 6827 7040 7168 12 13 14 14 3554 4187 4398 4524 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 4575 9 2760 10 5498 10 3234 4 2528 5 1550 12 12 12 12 6188 6827 7040 7168 12 13 14 14 3554 4187 4398 4524 1 1 0 1 1 0 1 1 0 1 1 0 1 4 0 1 4 0 1 4 0 1 4 0
7 4135 7 2351 10 5498 10 2888 4 3385 4 1214 12 12 12 12 7254 7546 7643 7702 11 11 11 11 3233 3233 3233 3233 1 1 0 1 1 0 1 1 0 1 1 0 2 2 0 2 2 0 2 2 0 2 2 0
5 3134 6 2537 6 3872 7 3014 3 2858 3 1288 6 9 10 11 3875 6194 6967 7431 8 9 10 10 3233 3423 3487 3525 1 1 0 1 1 0 1 1 0 1 1 0 1 4 0 1 4 0 1 4 0 1 4 0
5 3428 6 2734 6 3872 7 3014 4 3350 3 1445 6 10 11 12 3875 7077 8145 8785 8 10 11 11 3551 3952 4086 4166 1 1 0 1 1 0 1 1 0 1 1 0 1 4 0 1 4 0 1 4 0 1 4 0
5 3666 5 1558 6 3875 7 558 4 3469 4 1735 6 10 11 12 5245 7625 8419 8895 7 10 11 11 3014 3737 3978 4123 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0
5 3881 7 2009 5 3812 7 558 6 3843 7 2584 6 13 15 17 5245 8308 9329 9942 7 15 18 19 2713 5150 5962 6450 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0
7 4253 10 4186 7 3812 11 5259 5 3419 6 2511 9 14 16 17 4554 8032 9191 9887 12 17 19 20 6184 6538 6656 6727 1 1 0 1 1 0 1 1 0 1 1 0 1 4 0 1 4 0 1 4 0 1 4 0
9 5185 11 4590 9 4554 11 5259 4 2691 5 2235 9 14 16 17 4668 8077 9214 9896 12 17 19 20 6184 6538 6656 6727 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
5 3673 7 2952 6 4554 8 2531 2 1862 3 1674 7 8 8 8 4668 5032 5153 5226 10 10 10 10 4281 4867 5063 5180 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
9 3937 34 37284 6 3804 8 2531 7 2463 42 52428 14 19 21 22 5275 6614 7060 7328 45 85 99 107 44414 99836 118310 129395 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
18 7402 53 52829 20 7507 45 44414 8 3316 39 49618 23 27 28 29 8256 11065 12002 12564 81 100 106 110 74430 111843 124313 131796 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
19 6905 69 73546 20 5245 71 74430 7 3446 37 49165 25 28 29 29 8256 11065 12002 12564 81 111 120 127 89181 127905 140813 148557 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
21 6352 71 76925 25 5245 71 74430 10 3741 39 48611 30 31 32 32 6997 10562 11750 12463 81 111 120 127 89181 127905 140813 148557 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
60 6726 166 212565 33 5245 131 153721 65 4884 129 182602 46 131 159 176 6997 12293 14059 15118 266 321 340 351 348781 435331 464181 481491 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
104 8107 242 320749 116 6997 266 348781 58 4074 98 144716 140 168 178 184 7938 12670 14247 15194 301 335 347 354 409611 459663 476347 486357 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
94 6072 374 509873 116 5865 359 493031 47 1286 116 161622 140 140 140 140 6781 7475 7706 7845 438 508 532 546 600038 695867 727810 746976 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
117 7029 320 434279 140 6781 246 330695 43 1190 152 211468 141 141 141 141 7938 8465 8641 8746 438 508 532 546 600038 695867 727810 746976 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
101 6475 267 362459 108 5865 246 330695 40 1822 156 216690 136 139 140 141 8178 8561 8689 8765 278 444 500 533 382513 608857 684305 729574 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
85 7450 319 432271 92 6052 278 382513 39 3335 181 249005 108 128 135 139 8178 11376 12442 13081 500 536 548 555 680084 727688 743556 753077 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
45 5936 453 618362 29 4809 476 653953 26 4064 94 126969 59 78 85 89 6052 10525 12016 12911 500 536 548 555 680084 727688 743556 753077 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
23 4531 452 618471 23 4809 476 653953 4 1629 55 75900 28 28 28 28 5921 5999 6025 6041 488 495 497 499 669427 675821 677952 679231 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
22 4358 450 615889 23 4809 452 615839 4 1929 57 82408 26 27 28 28 5921 5975 5993 6003 488 506 512 516 669427 698828 708628 714508 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
24 5498 489 669212 25 5921 494 677183 4 3037 23 37398 26 29 30 31 6011 8525 9363 9865 500 511 515 517 678327 702388 710408 715220 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
41 6244 469 640261 26 6011 494 677183 33 3476 53 76965 32 77 91 101 9652 9981 10091 10157 500 517 523 526 678327 710932 721800 728321 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
47 4276 430 587612 28 3919 406 544039 33 3004 70 99886 60 88 97 103 4638 7646 8649 9250 494 515 522 526 677183 710474 721571 728230 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
48 5309 439 599194 30 4265 406 544039 32 2488 85 118744 60 88 97 103 6262 8296 8974 9380 488 543 562 573 672405 746178 770769 785523 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
23 4691 492 671186 21 4299 488 672405 4 824 56 80359 28 29 29 29 4711 5641 5951 6137 507 551 566 575 690773 753525 774442 786993 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
25 4246 526 721542 28 4711 507 690773 4 1650 42 58013 30 30 30 30 4731 5649 5955 6139 573 577 579 580 786393 791773 793566 794642 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
26 4080 512 701651 28 4713 497 681829 3 1471 30 42914 29 29 29 29 4731 5151 5291 5375 507 546 559 567 690773 748145 767269 778743 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
26 5450 508 694707 27 5431 497 679915 2 667 37 52064 28 28 28 28 5997 6226 6303 6349 517 550 561 568 707395 754793 770593 780073 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
24 4198 464 635651 25 5431 461 630485 3 2207 37 49449 27 28 28 28 5997 6226 6303 6349 492 507 512 515 669348 692176 699785 704351 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
23 3044 468 642931 25 2383 481 660669 2 2089 38 51026 26 26 26 26 4430 5600 5990 6224 492 507 512 515 675566 694663 701029 704848 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
27 4152 479 654369 25 4430 487 660669 5 2101 17 24757 26 33 35 37 5821 6467 6682 6811 492 492 492 492 671158 673802 674684 675213 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
28 4980 471 641861 26 5821 487 657854 7 3605 24 33541 36 37 37 37 6898 8924 9600 10005 492 492 492 492 671158 673802 674684 675213 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
24 3922 499 686126 25 1000 493 671158 6 3956 57 83689 25 31 33 35 6898 8924 9600 10005 529 567 580 587 733462 786155 803719 814258 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
20 3481 361 494793 19 1000 439 591074 10 3742 214 298334 25 31 33 35 4813 8090 9183 9838 529 567 580 587 733462 786155 803719 814258 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
12 3890 171 231500 10 4813 13 5260 6 2698 228 320580 14 20 22 24 5527 6743 7148 7391 238 451 522 564 327532 623783 722533 781783 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 4390 8 2327 6 4813 8 1495 1 2332 3 1625 9 9 9 9 5527 6743 7148 7391 9 11 12 12 2808 4279 4769 5063 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
6 4281 7 2506 6 3540 8 1495 3 3819 4 1696 9 10 11 11 7554 8861 9297 9558 12 12 12 12 3652 4616 4938 5131 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 5324 13 4767 10 5042 12 3652 8 3432 9 4772 12 21 23 25 8244 9137 9435 9613 15 23 26 27 4103 10014 11985 13167 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
12 5493 14 5370 10 5042 12 3652 7 3230 7 4335 12 21 23 25 8244 9137 9435 9613 15 23 26 27 4103 10014 11985 13167 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
9 3878 10 4586 7 3812 8 2704 9 3218 9 4800 8 19 23 25 6642 7603 7923 8115 9 21 24 27 3505 9775 11865 13119 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 4911 10 3179 8 4220 9 3505 4 3234 6 1736 9 13 14 15 6642 8548 9184 9565 13 18 20 21 3641 4884 5299 5548 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 4898 10 3130 8 4220 9 3505 5 3238 7 1752 9 13 14 15 6642 8548 9184 9565 13 18 20 21 3641 4884 5299 5548 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
5 2428 19 20208 4 3750 6 2459 5 1925 28 37148 9 12 13 13 4018 4139 4179 4203 13 50 63 70 3641 58132 76296 87194 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
9 4832 54 65466 10 3750 76 94460 5 4431 42 53162 14 15 16 16 4018 9554 11399 12506 88 95 98 99 107330 116691 119811 121683 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 4644 76 94873 10 3057 76 94460 4 4411 17 19877 14 15 16 16 4018 9554 11399 12506 88 95 98 99 107330 116691 119811 121683 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 2031 68 84937 6 1607 64 85519 3 1357 43 54595 10 10 10 10 3057 3638 3832 3948 88 115 124 130 107330 143384 155402 162612 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
6 2861 76 95725 7 2408 65 85519 2 2182 45 59670 8 9 10 10 4026 5453 5929 6214 114 126 130 132 150609 160695 164057 166075 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3143 61 75641 7 2408 65 74788 3 2347 36 48224 8 11 12 12 5294 5960 6182 6316 75 98 106 110 89074 125995 138302 145686 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 3904 64 80353 8 5086 65 85479 2 2119 8 9936 10 11 12 12 5294 5960 6182 6316 71 73 74 74 88982 89037 89055 89066 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 5311 75 93752 10 5086 68 85479 6 3607 25 28522 11 18 21 22 8658 9509 9793 9963 71 102 113 119 88982 124376 136174 143253 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
15 5372 101 127435 16 3596 76 87575 6 3384 42 58233 20 22 23 23 8658 9509 9793 9963 124 154 164 170 147973 199148 216206 226441 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 3422 64 80961 11 3236 68 82886 7 3644 63 85063 16 18 19 19 3596 7484 8780 9558 76 135 155 167 87575 174989 204126 221609 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 2377 51 63995 5 3236 9 1805 6 1929 66 90516 8 15 17 19 3629 4341 4579 4721 68 132 153 166 83827 173489 203377 221309 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
4 2012 30 34858 5 1426 9 1805 2 1906 32 41707 7 7 7 7 3629 4341 4579 4721 68 69 70 70 83827 86324 87157 87656 0 0 0 0 0 0 1 1 0 1 1 0 1 5 0 1 5 0 1 4 0 1 4 0
7 4065 42 48614 5 3817 66 67666 5 3464 31 38843 7 13 14 16 4817 8012 9077 9716 68 69 70 70 83827 86324 87157 87656 0 0 0 0 0 0 1 1 0 1 1 0 1 5 0 1 5 0 2 2 0 2 2 0
9 4646 55 64105 10 3817 61 67666 5 3380 50 63566 13 15 16 16 6277 8596 9369 9832 66 111 125 135 74186 134726 154906 167014 0 0 0 0 0 0 1 1 0 1 1 0 1 5 0 1 5 0 1 4 0 1 4 0
8 3709 67 81690 10 3817 61 74186 3 1582 42 54904 11 12 12 12 4123 5415 5846 6104 67 111 126 135 86816 139778 157432 168025 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 3984 66 80354 10 2867 64 80650 3 3279 7 8181 11 12 13 13 4123 7773 8990 9720 67 74 77 78 86816 89532 90437 90980 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3411 77 96594 4 1464 67 86816 4 3449 21 27896 10 12 13 13 2858 7267 8737 9619 80 103 111 115 91343 127154 139091 146254 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 4854 76 93812 10 2858 67 86182 3 3806 22 29881 10 12 13 13 8640 9580 9893 10081 80 103 111 115 91343 127154 139091 146254 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
9 4491 79 97942 10 5383 67 85828 3 2844 31 40287 12 13 13 13 5865 7530 8085 8418 71 113 126 135 86182 140788 158990 169911 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 5781 91 111789 12 5865 71 85828 3 2059 32 46712 14 14 14 14 6704 7865 8252 8485 121 133 137 139 158852 169856 173524 175724 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 4681 89 110588 13 5383 71 86004 4 1829 25 37363 14 14 14 14 6304 6544 6624 6672 121 121 121 121 152559 156334 157593 158348 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3005 98 125685 6 2506 121 152559 3 1729 31 42177 8 11 12 12 2704 4864 5583 6016 121 125 127 128 158852 163704 165322 166292 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3788 110 141828 8 3808 121 152559 3 1813 73 97390 9 11 12 12 5124 5832 6068 6209 129 190 211 223 166940 249039 276405 292825 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 5618 95 120977 9 5124 84 95936 7 3414 73 97075 17 20 21 21 6463 9483 10490 11094 92 176 203 220 119310 229987 266879 289015 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 5120 42 47838 7 3808 19 21797 7 3775 37 49948 17 20 21 21 6463 9483 10490 11094 84 88 90 91 95936 109960 114635 117440 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 3678 25 25758 7 3810 9 3139 5 2044 33 46793 9 13 15 16 4286 5592 6027 6288 11 59 75 85 4193 73263 96286 110100 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
5 3151 7 2578 7 3810 8 3139 3 1587 3 1366 7 8 8 8 3935 4145 4215 4257 9 10 10 10 3443 3893 4043 4133 1 1 0 1 1 0 0 0 0 0 0 0 1 4 0 1 4 0 1 5 0 1 5 0
6 4235 7 3111 7 3935 8 3443 3 2887 4 1669 9 10 10 10 4286 7166 8125 8702 11 12 12 12 4193 4802 5005 5127 1 1 0 1 1 0 0 0 0 0 0 0 2 2 0 2 2 0 1 5 0 1 5 0
31 4798 52 49557 11 4768 12 4448 47 2981 88 92946 13 80 103 116 6269 7959 8522 8860 13 143 186 212 5209 143335 189376 217002 1 1 0 1 1 0 0 0 0 0 0 0 1 4 0 1 4 0 1 5 0 1 5 0
32 4981 53 49573 12 4768 12 4448 47 1884 88 92936 13 80 103 116 6269 7140 7431 7605 14 143 186 212 5110 143295 189357 216994 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
30 5069 52 49289 6 5274 7 3161 47 1892 88 93076 12 80 103 116 6269 7140 7431 7605 14 143 186 212 5110 143295 189357 216994 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 3550 12 4077 6 3804 7 2242 10 1632 9 4302 13 24 28 30 5252 5265 5269 5272 14 23 26 28 3161 8772 10643 11765 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
54 4373 123 152633 32 5252 30 12514 49 1792 132 184883 86 116 125 132 5440 5909 6066 6160 244 290 305 314 304532 386414 413708 430085 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
133 8590 205 267139 86 5440 244 304532 109 7356 123 173580 136 259 300 325 6223 16370 19752 21782 321 331 335 337 441003 447597 449795 451114 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
208 10958 249 335008 244 9832 247 329322 94 7089 86 117341 247 304 323 334 13487 19275 21205 22363 321 331 335 337 441003 447597 449795 451114 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
279 14521 280 376443 264 13487 265 362765 36 4765 36 48479 299 324 333 338 15542 20097 21616 22527 304 325 332 336 411063 435621 443807 448719 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
229 12430 236 318361 247 13487 246 329322 52 3241 47 66358 264 285 292 296 15478 15516 15529 15536 265 288 296 300 362765 391743 401403 407199 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
154 10033 403 549700 166 10895 304 411063 88 5429 227 317023 169 247 273 288 15478 15516 15529 15536 615 685 708 722 835964 942076 977447 998669 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
110 9895 475 647710 109 10895 493 674314 50 5306 190 267411 163 164 165 165 14892 15243 15360 15431 615 685 708 722 835964 942076 977447 998669 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
63 5655 498 683476 30 4350 493 674314 55 5134 135 191346 85 131 147 156 6991 11731 13311 14259 532 652 692 716 733892 901247 957032 990503 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
40 5513 471 645783 20 4413 478 649360 27 3369 45 63565 58 74 79 82 6991 9391 10191 10671 493 516 524 528 674314 710060 721976 729125 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
27 4271 468 643218 20 4413 478 649360 15 3741 73 100348 20 42 50 54 4449 8374 9682 10467 532 535 536 536 733892 736650 737569 738121 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
53 5856 552 756468 20 4449 463 632513 54 3606 216 296279 52 116 138 151 8884 10067 10461 10698 537 794 880 931 738489 1088575 1205271 1275288 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
58 6324 508 691488 40 5758 480 646488 52 3242 277 381850 52 116 138 151 8884 10067 10461 10698 537 794 880 931 738489 1088575 1205271 1275288 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
34 4879 433 590143 32 4891 480 646488 11 3468 175 243801 40 47 49 51 5758 8816 9836 10448 532 571 584 591 728717 786495 805755 817311 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
32 4647 510 696054 32 4891 493 674522 5 3295 50 75911 36 38 39 39 5758 8366 9236 9758 532 571 584 591 728717 786495 805755 817311 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
26 3575 475 651121 24 1261 476 658357 6 3607 36 50245 32 34 35 35 4891 8020 9063 9688 493 516 524 528 674522 707039 717878 724381 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
25 4226 483 662432 23 1012 476 658357 6 4138 43 60755 30 33 34 35 8395 9421 9763 9969 522 535 539 542 712143 733447 740549 744810 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
27 3819 488 664707 26 2298 476 658357 5 3044 38 58097 30 33 34 35 6449 7616 8005 8239 522 535 539 542 712143 733447 740549 744810 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
28 4351 496 672853 26 4583 463 621336 5 2416 52 79758 33 34 35 35 6449 7027 7220 7335 544 562 568 572 747651 772996 781445 786514 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
24 3914 460 627869 25 4326 448 605401 4 2201 61 84574 26 30 31 32 4583 6281 6847 7186 463 530 552 566 621336 722470 756182 776409 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
20 2728 467 641195 22 3210 435 601326 4 1675 65 88488 22 23 24 24 4326 4480 4531 4562 508 548 561 569 692043 750753 770323 782065 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
18 3780 469 642998 18 3210 446 605349 3 2872 54 74602 21 21 21 21 4326 7095 8017 8571 508 536 545 551 692043 734355 748459 756922 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
17 4874 384 523460 18 3210 446 605349 4 3853 151 210861 21 21 21 21 8941 9552 9756 9878 508 536 545 551 692043 734355 748459 756922 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
14 4705 227 305945 13 1856 161 207349 4 4575 175 246214 18 19 20 20 9960 10335 10460 10535 253 434 494 530 349998 597537 680050 729558 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
15 6331 147 191989 16 6139 109 137419 3 3662 81 115313 18 18 18 18 9960 10335 10460 10535 161 243 270 287 207349 326674 366449 390314 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
11 2339 141 190229 12 723 109 137419 5 2415 99 137706 16 17 18 18 4252 5384 5761 5988 196 257 277 289 270556 351957 379091 395371 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 3096 65 82641 10 4032 11 2862 5 2392 76 107439 12 16 17 18 4729 5575 5857 6026 109 161 178 189 136555 216955 243755 259835 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3707 8 2617 9 4226 10 2842 2 1868 3 1282 9 9 9 9 4729 5161 5305 5392 11 11 11 11 2862 3780 4086 4270 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 4312 9 3142 8 4032 10 2842 1 580 1 695 9 9 9 9 4226 4960 5205 5352 11 11 11 11 3380 3987 4190 4311 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
10 4338 11 4567 8 3987 8 2599 9 2713 10 5026 9 21 24 27 5450 7212 7800 8152 11 23 26 29 3380 9967 12163 13480 1 1 0 1 1 0 1 1 0 1 1 0 1 4 0 1 4 0 1 4 0 1 4 0
10 4315 11 4625 8 3987 11 3380 10 3945 11 5285 13 22 25 27 8388 8877 9040 9137 14 24 27 29 5387 10770 12564 13641 1 2 0 1 2 0 1 2 0 1 2 0 2 1 0 2 1 0 2 1 0 2 1 0
5 2771 6 2024 7 718 8 1411 5 3529 5 2076 9 11 12 12 3936 7096 8149 8781 9 12 13 13 3324 4561 4974 5221 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 3 0 1 3 0 1 3 0
8 4394 9 3494 8 3936 9 3324 2 2724 2 1374 9 11 12 12 4204 7203 8203 8803 10 12 13 13 4522 5041 5214 5317 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
8 4346 9 3420 8 3912 9 3190 1 2664 1 1314 9 9 9 9 4204 7096 8060 8639 10 11 12 12 4522 4898 5023 5098 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
9 5325 11 4909 7 3912 8 3190 6 2041 6 2965 10 16 18 20 6070 7843 8434 8788 13 19 21 22 5149 8408 9495 10147 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
7 3767 7 3314 4 3872 6 2799 7 2069 8 3874 6 15 17 19 5145 5700 5885 5996 8 17 19 21 3190 7625 9103 9990 1 1 0 1 1 0 1 2 0 1 2 0 2 2 1 2 2 1 1 3 0 1 3 0
8 3829 8 3619 6 4057 7 2665 7 2072 8 3926 9 16 18 20 5145 5700 5885 5996 12 18 20 22 4849 8288 9435 10123 1 1 0 1 1 0 1 2 0 1 2 0 2 2 1 2 2 1 2 1 0 2 1 0
7 4210 7 2504 6 4057 7 2665 2 476 4 1581 9 10 10 10 4099 4726 4935 5061 11 11 11 11 3100 4149 4499 4709 0 0 0 0 0 0 1 1 0 1 1 0 1 5 0 1 5 0 1 4 0 1 4 0
9 5572 10 3860 11 4099 11 3100 3 2145 3 1967 11 12 13 13 6740 8261 8768 9072 13 13 13 13 4097 6158 6845 7258 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 5 0 1 5 0 1 5 0
